10	0.954329	-0.529638	0.241878	0	0.114202	0.828717	0	1.22092e-37	1.16312e-37	0	0.928233	1.68606	0.897111	0	1.93063	-1.9499	0	-9.71901e-37	-5.9985e-37	0	0.941595	-1.54255	-0.62813	0	-1.50123	1.86345	0	5.32461e-37	7.57972e-37	0	0.933272	-1.25568	-1.0712	0	-1.99253	1.28575	0	2.99767e-37	9.45163e-37	0	0.966112	0.644692	1.03126	0	1.68533	-0.46144	0	-4.03475e-37	-5.24112e-37	0	0.999115	-1.07929	0.472659	0	0.204871	1.68039	0	4.87647e-37	8.3463e-38	0	0.98404	-0.204984	0.560021	0	0.686044	0.513289	0	-5.36162e-39	-1.1802e-37	0	0.905011	0.29907	-0.128765	0	-0.0537307	-0.464725	0	-3.79215e-37	1.74568e-37	0	0.913284	-0.312392	0.908253	0	1.12092	0.804865	0	1.07629e-37	-2.77482e-37	0	0.979021	-0.339466	1.37372	0	1.7503	1.03429	0	2.10356e-37	-5.58014e-37	0
10	0.954329	-0.506798	0.407621	0	0.114202	0.828717	0	1.56986e-37	7.9684e-38	0	0.928233	2.07219	0.507131	0	1.93063	-1.9499	0	-1.15186e-36	-3.0828e-37	0	0.941595	-1.84279	-0.255439	0	-1.50123	1.86345	0	7.59852e-37	5.98234e-37	0	0.933272	-1.65418	-0.814052	0	-1.99253	1.28575	0	5.83316e-37	8.55233e-37	0	0.966112	0.981757	0.938975	0	1.68533	-0.46144	0	-5.60709e-37	-4.0307e-37	0	0.999115	-1.03831	0.808738	0	0.204871	1.68039	0	5.12686e-37	-6.28312e-38	0	0.98404	-0.0677753	0.662679	0	0.686044	0.513289	0	-4.07677e-38	-1.16412e-37	0	0.905011	0.288324	-0.22171	0	-0.0537307	-0.464725	0	-3.26844e-37	2.88333e-37	0	0.913284	-0.0882083	1.06923	0	1.12092	0.804865	0	2.43846e-38	-3.0977e-37	0	0.979021	0.0105942	1.58058	0	1.7503	1.03429	0	4.29521e-38	-6.2112e-37	0
10	0.954329	-0.483957	0.573365	0	0.114202	0.828717	0	1.91879e-37	4.30564e-38	0	0.928233	2.45831	0.117152	0	1.93063	-1.9499	0	-1.33181e-36	-1.671e-38	0	0.941595	-2.14304	0.117251	0	-1.50123	1.86345	0	9.87244e-37	4.38496e-37	0	0.933272	-2.05269	-0.556901	0	-1.99253	1.28575	0	8.66865e-37	7.65303e-37	0	0.966112	1.31882	0.846687	0	1.68533	-0.46144	0	-7.17943e-37	-2.82027e-37	0	0.999115	-0.99734	1.14482	0	0.204871	1.68039	0	5.37725e-37	-2.09125e-37	0	0.98404	0.0694335	0.765336	0	0.686044	0.513289	0	-7.61738e-38	-1.14803e-37	0	0.905011	0.277578	-0.314655	0	-0.0537307	-0.464725	0	-2.74474e-37	4.02097e-37	0	0.913284	0.135976	1.2302	0	1.12092	0.804865	0	-5.88599e-38	-3.42059e-37	0	0.979021	0.360654	1.78744	0	1.7503	1.03429	0	-1.24452e-37	-6.84227e-37	0
10	0.954329	-0.461117	0.739108	0	0.114202	0.828717	0	2.26772e-37	6.42875e-39	0	0.928233	2.84444	-0.272827	0	1.93063	-1.9499	0	-1.51177e-36	2.7486e-37	0	0.941595	-2.44329	0.489942	0	-1.50123	1.86345	0	1.21464e-36	2.78757e-37	0	0.933272	-2.45119	-0.29975	0	-1.99253	1.28575	0	1.15041e-36	6.75373e-37	0	0.966112	1.65589	0.754399	0	1.68533	-0.46144	0	-8.75176e-37	-1.60985e-37	0	0.999115	-0.956366	1.4809	0	0.204871	1.68039	0	5.62764e-37	-3.5542e-37	0	0.98404	0.206642	0.867994	0	0.686044	0.513289	0	-1.1158e-37	-1.13195e-37	0	0.905011	0.266832	-0.4076	0	-0.0537307	-0.464725	0	-2.22103e-37	5.15861e-37	0	0.913284	0.36016	1.39117	0	1.12092	0.804865	0	-1.42104e-37	-3.74348e-37	0	0.979021	0.710714	1.9943	0	1.7503	1.03429	0	-2.91856e-37	-7.47334e-37	0
10	0.954329	-0.438277	0.904852	0	0.114202	0.828717	0	2.61666e-37	-3.01989e-38	0	0.928233	3.23057	-0.662807	0	1.93063	-1.9499	0	-1.69172e-36	5.6643e-37	0	0.941595	-2.74353	0.862632	0	-1.50123	1.86345	0	1.44203e-36	1.19019e-37	0	0.933272	-2.8497	-0.0425989	0	-1.99253	1.28575	0	1.43396e-36	5.85443e-37	0	0.966112	1.99295	0.662111	0	1.68533	-0.46144	0	-1.03241e-36	-3.9942e-38	0	0.999115	-0.915391	1.81697	0	0.204871	1.68039	0	5.87803e-37	-5.01714e-37	0	0.98404	0.343851	0.970652	0	0.686044	0.513289	0	-1.46986e-37	-1.11586e-37	0	0.905011	0.256086	-0.500545	0	-0.0537307	-0.464725	0	-1.69733e-37	6.29626e-37	0	0.913284	0.584344	1.55215	0	1.12092	0.804865	0	-2.25349e-37	-4.06637e-37	0	0.979021	1.06077	2.20115	0	1.7503	1.03429	0	-4.5926e-37	-8.10441e-37	0
10	0.954329	-0.415436	1.0706	0	0.114202	0.828717	0	2.96559e-37	-6.68265e-38	0	0.928233	3.61669	-1.05279	0	1.93063	-1.9499	0	-1.87168e-36	8.58001e-37	0	0.941595	-3.04378	1.23532	0	-1.50123	1.86345	0	1.66942e-36	-4.0719e-38	0	0.933272	-3.24821	0.214552	0	-1.99253	1.28575	0	1.71751e-36	4.95513e-37	0	0.966112	2.33002	0.569823	0	1.68533	-0.46144	0	-1.18964e-36	8.11006e-38	0	0.999115	-0.874417	2.15305	0	0.204871	1.68039	0	6.12842e-37	-6.48008e-37	0	0.98404	0.48106	1.07331	0	0.686044	0.513289	0	-1.82392e-37	-1.09978e-37	0	0.905011	0.24534	-0.59349	0	-0.0537307	-0.464725	0	-1.17363e-37	7.4339e-37	0	0.913284	0.808528	1.71312	0	1.12092	0.804865	0	-3.08593e-37	-4.38925e-37	0	0.979021	1.41083	2.40801	0	1.7503	1.03429	0	-6.26664e-37	-8.73548e-37	0
10	0.954329	-0.392596	1.23634	0	0.114202	0.828717	0	3.31453e-37	-1.03454e-37	0	0.928233	4.00282	-1.44277	0	1.93063	-1.9499	0	-2.05163e-36	1.14957e-36	0	0.941595	-3.34402	1.60801	0	-1.50123	1.86345	0	1.89681e-36	-2.00457e-37	0	0.933272	-3.64671	0.471703	0	-1.99253	1.28575	0	2.00106e-36	4.05583e-37	0	0.966112	2.66708	0.477535	0	1.68533	-0.46144	0	-1.34688e-36	2.02143e-37	0	0.999115	-0.833443	2.48913	0	0.204871	1.68039	0	6.37881e-37	-7.94302e-37	0	0.98404	0.618269	1.17597	0	0.686044	0.513289	0	-2.17798e-37	-1.08369e-37	0	0.905011	0.234593	-0.686435	0	-0.0537307	-0.464725	0	-6.49921e-38	8.57155e-37	0	0.913284	1.03271	1.87409	0	1.12092	0.804865	0	-3.91838e-37	-4.71214e-37	0	0.979021	1.76089	2.61487	0	1.7503	1.03429	0	-7.94068e-37	-9.36655e-37	0
10	0.954329	-0.369756	1.40208	0	0.114202	0.828717	0	3.66346e-37	-1.40082e-37	0	0.928233	4.38895	-1.83274	0	1.93063	-1.9499	0	-2.23159e-36	1.44114e-36	0	0.941595	-3.64427	1.9807	0	-1.50123	1.86345	0	2.1242e-36	-3.60195e-37	0	0.933272	-4.04522	0.728854	0	-1.99253	1.28575	0	2.28461e-36	3.15653e-37	0	0.966112	3.00415	0.385247	0	1.68533	-0.46144	0	-1.50411e-36	3.23186e-37	0	0.999115	-0.792469	2.82521	0	0.204871	1.68039	0	6.6292e-37	-9.40596e-37	0	0.98404	0.755478	1.27863	0	0.686044	0.513289	0	-2.53204e-37	-1.06761e-37	0	0.905011	0.223847	-0.77938	0	-0.0537307	-0.464725	0	-1.26217e-38	9.70919e-37	0	0.913284	1.2569	2.03506	0	1.12092	0.804865	0	-4.75083e-37	-5.03503e-37	0	0.979021	2.11095	2.82173	0	1.7503	1.03429	0	-9.61472e-37	-9.99761e-37	0
10	0.954329	-0.346915	1.56783	0	0.114202	0.828717	0	4.0124e-37	-1.76709e-37	0	0.928233	4.77507	-2.22272	0	1.93063	-1.9499	0	-2.41154e-36	1.73271e-36	0	0.941595	-3.94452	2.35339	0	-1.50123	1.86345	0	2.35159e-36	-5.19934e-37	0	0.933272	-4.44372	0.986005	0	-1.99253	1.28575	0	2.56816e-36	2.25723e-37	0	0.966112	3.34121	0.292959	0	1.68533	-0.46144	0	-1.66135e-36	4.44228e-37	0	0.999115	-0.751495	3.16129	0	0.204871	1.68039	0	6.87959e-37	-1.08689e-36	0	0.98404	0.892687	1.38128	0	0.686044	0.513289	0	-2.8861e-37	-1.05152e-37	0	0.905011	0.213101	-0.872325	0	-0.0537307	-0.464725	0	3.97488e-38	1.08468e-36	0	0.913284	1.48108	2.19604	0	1.12092	0.804865	0	-5.58327e-37	-5.35792e-37	0	0.979021	2.46101	3.02859	0	1.7503	1.03429	0	-1.12888e-36	-1.06287e-36	0
10	0.954329	-0.324075	1.73357	0	0.114202	0.828717	0	4.36133e-37	-2.13337e-37	0	0.928233	5.1612	-2.6127	0	1.93063	-1.9499	0	-2.5915e-36	2.02428e-36	0	0.941595	-4.24476	2.72608	0	-1.50123	1.86345	0	2.57899e-36	-6.79672e-37	0	0.933272	-4.84223	1.24316	0	-1.99253	1.28575	0	2.85171e-36	1.35792e-37	0	0.966112	3.67828	0.200671	0	1.68533	-0.46144	0	-1.81858e-36	5.65271e-37	0	0.999115	-0.71052	3.49737	0	0.204871	1.68039	0	7.12997e-37	-1.23318e-36	0	0.98404	1.0299	1.48394	0	0.686044	0.513289	0	-3.24016e-37	-1.03544e-37	0	0.905011	0.202355	-0.96527	0	-0.0537307	-0.464725	0	9.21192e-38	1.19845e-36	0	0.913284	1.70526	2.35701	0	1.12092	0.804865	0	-6.41572e-37	-5.6808e-37	0	0.979021	2.81107	3.23544	0	1.7503	1.03429	0	-1.29628e-36	-1.12598e-36	0
